Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,brand,price,currency,terms,section,season,material,origin,Total Revenue,Order Date,Sales Month
205893.0,Aisle,Yes,clothing,No,1864.0,Zara,24.99,USD,sweaters,WOMAN,Summer,Linen,Cambodia,46581.36,2023-11-03,2023-11
205894.0,Aisle,Yes,clothing,Yes,1506.0,Zara,40.95,USD,jackets,WOMAN,Winter,Wool,Cambodia,61670.700000000004,2023-11-04,2023-11
205895.0,End-cap,No,clothing,Yes,661.0,Zara,99.99,USD,jackets,WOMAN,Spring,Cotton,Portugal,66093.39,2023-11-05,2023-11
205896.0,Aisle,No,clothing,Yes,838.0,Zara,59.95,USD,jackets,WOMAN,Autumn,Cotton,Spain,50238.100000000006,2023-11-06,2023-11
205897.0,Aisle,Yes,clothing,Yes,1347.0,Zara,25.0,USD,jackets,MAN,Spring,Linen,Bangladesh,33675.0,2023-11-07,2023-11
205898.0,End-cap,No,clothing,No,1022.0,Zara,24.95,USD,sweaters,WOMAN,Winter,Wool,Morocco,25498.899999999998,2023-11-08,2023-11
205899.0,End-cap,No,clothing,Yes,1169.0,Zara,25.99,USD,sweaters,WOMAN,Winter,Polyester,Cambodia,30382.309999999998,2023-11-09,2023-11
205900.0,Front of Store,Yes,clothing,Yes,1426.0,Zara,18.99,USD,jackets,MAN,Summer,Cotton,China,27079.739999999998,2023-11-10,2023-11
205901.0,Aisle,Yes,clothing,Yes,1518.0,Zara,33.99,USD,shoes,MAN,Winter,Wool Blend,Cambodia,51596.82,2023-11-11,2023-11
205902.0,Aisle,No,clothing,Yes,952.0,Zara,15.0,USD,jackets,WOMAN,Autumn,Wool,Cambodia,14280.0,2023-11-12,2023-11
205903.0,Front of Store,No,clothing,No,905.0,Zara,22.99,USD,jackets,WOMAN,Autumn,Viscose,Bangladesh,20805.949999999997,2023-11-13,2023-11
205904.0,Aisle,No,clothing,Yes,1190.0,Zara,25.95,USD,jackets,WOMAN,Winter,Acrylic,China,30880.5,2023-11-14,2023-11
205905.0,Aisle,Yes,clothing,No,1455.0,Zara,33.99,USD,jeans,WOMAN,Autumn,Acrylic,Spain,49455.450000000004,2023-11-15,2023-11
205906.0,Front of Store,Yes,clothing,Yes,1572.0,Zara,37.99,USD,jackets,WOMAN,Summer,Linen,Pakistan,59720.280000000006,2023-11-16,2023-11
205907.0,End-cap,No,clothing,No,936.0,Zara,19.99,USD,jackets,WOMAN,Autumn,Wool,Vietnam,18710.64,2023-11-17,2023-11
205908.0,Front of Store,No,clothing,No,967.0,Zara,31.99,USD,t-shirts,MAN,Summer,Cotton,India,30934.329999999998,2023-11-18,2023-11
205909.0,End-cap,No,clothing,Yes,1000.0,Zara,27.0,USD,t-shirts,WOMAN,Winter,Wool,Vietnam,27000.0,2023-11-19,2023-11
205910.0,Front of Store,Yes,clothing,Yes,1664.0,Zara,16.0,USD,sweaters,WOMAN,Autumn,Polyester,India,26624.0,2023-11-20,2023-11
205911.0,End-cap,No,clothing,No,968.0,Zara,19.0,USD,jackets,WOMAN,Autumn,Wool Blend,Vietnam,18392.0,2023-11-21,2023-11
205912.0,Front of Store,Yes,clothing,Yes,1456.0,Zara,20.0,USD,jackets,WOMAN,Spring,Cotton,Morocco,29120.0,2023-11-22,2023-11
205913.0,End-cap,No,clothing,Yes,937.0,Zara,19.95,USD,sweaters,WOMAN,Autumn,Wool,Portugal,18693.149999999998,2023-11-23,2023-11
205914.0,Front of Store,No,clothing,Yes,1135.0,Zara,17.99,USD,shoes,WOMAN,Winter,Wool Blend,Turkey,20418.649999999998,2023-11-24,2023-11
205915.0,Front of Store,No,clothing,No,994.0,Zara,27.95,USD,jackets,WOMAN,Winter,Polyester,Turkey,27782.3,2023-11-25,2023-11
205916.0,End-cap,No,clothing,No,1002.0,Zara,16.99,USD,jackets,WOMAN,Winter,Wool,Morocco,17023.98,2023-11-26,2023-11
205917.0,End-cap,No,clothing,Yes,773.0,Zara,39.95,USD,jackets,MAN,Autumn,Wool,China,30881.350000000002,2023-11-27,2023-11
205918.0,End-cap,No,clothing,No,710.0,Zara,78.99,USD,jackets,MAN,Summer,Linen Blend,Cambodia,56082.899999999994,2023-11-28,2023-11
205919.0,Aisle,No,clothing,Yes,941.0,Zara,49.0,USD,shoes,WOMAN,Autumn,Polyester,India,46109.0,2023-11-29,2023-11
205920.0,Front of Store,Yes,clothing,Yes,1677.0,Zara,15.99,USD,jackets,WOMAN,Winter,Wool,Morocco,26815.23,2023-11-30,2023-11
205921.0,Front of Store,Yes,clothing,Yes,1417.0,Zara,30.99,USD,jackets,WOMAN,Spring,Cotton,China,43912.829999999994,2023-12-01,2023-12
205922.0,End-cap,No,clothing,No,842.0,Zara,95.99,USD,jackets,WOMAN,Summer,Linen Blend,Turkey,80823.58,2023-12-02,2023-12
205923.0,End-cap,No,clothing,Yes,988.0,Zara,17.99,USD,shoes,WOMAN,Summer,Cotton,Bangladesh,17774.12,2023-12-03,2023-12
205924.0,Aisle,No,clothing,Yes,978.0,Zara,17.99,USD,jackets,WOMAN,Summer,Cotton,Bangladesh,17594.219999999998,2023-12-04,2023-12
205925.0,Front of Store,No,clothing,No,824.0,Zara,39.99,USD,jackets,WOMAN,Spring,Polyester,Morocco,32951.76,2023-12-05,2023-12
205926.0,Aisle,Yes,clothing,No,1362.0,Zara,31.99,USD,t-shirts,WOMAN,Spring,Linen,Bangladesh,43570.38,2023-12-06,2023-12
205927.0,Aisle,Yes,clothing,Yes,1395.0,Zara,32.99,USD,jackets,MAN,Autumn,Wool,China,46021.05,2023-12-07,2023-12
205928.0,Front of Store,Yes,clothing,Yes,1227.0,Zara,52.95,USD,shoes,MAN,Autumn,Wool,Turkey,64969.65,2023-12-08,2023-12
205929.0,Aisle,Yes,clothing,Yes,1375.0,Zara,50.0,USD,jeans,WOMAN,Spring,Linen Blend,India,68750.0,2023-12-09,2023-12
205930.0,Aisle,No,clothing,No,815.0,Zara,19.99,USD,jackets,MAN,Spring,Cotton,Brazil,16291.849999999999,2023-12-10,2023-12
205931.0,Front of Store,Yes,clothing,Yes,1260.0,Zara,38.95,USD,t-shirts,MAN,Autumn,Wool Blend,Morocco,49077.0,2023-12-11,2023-12
205932.0,Front of Store,Yes,clothing,Yes,1341.0,Zara,18.99,USD,sweaters,MAN,Spring,Polyester,Vietnam,25465.589999999997,2023-12-12,2023-12
205933.0,Front of Store,No,clothing,Yes,938.0,Zara,19.0,USD,jackets,WOMAN,Spring,Denim,China,17822.0,2023-12-13,2023-12
205934.0,Front of Store,No,clothing,Yes,1015.0,Zara,19.95,USD,jackets,WOMAN,Autumn,Denim,Bangladesh,20249.25,2023-12-14,2023-12
205935.0,Aisle,Yes,clothing,Yes,1154.0,Zara,62.95,USD,jackets,WOMAN,Autumn,Cotton,China,72644.3,2023-12-15,2023-12
205936.0,End-cap,Yes,clothing,Yes,1527.0,Zara,17.99,USD,jackets,MAN,Summer,Cotton,Spain,27470.729999999996,2023-12-16,2023-12
205937.0,Aisle,No,clothing,No,923.0,Zara,19.99,USD,t-shirts,MAN,Autumn,Wool Blend,India,18450.769999999997,2023-12-17,2023-12
205938.0,Front of Store,Yes,clothing,No,1185.0,Zara,16.99,USD,jackets,MAN,Autumn,Wool,China,20133.149999999998,2023-12-18,2023-12
205939.0,Front of Store,Yes,clothing,Yes,1683.0,Zara,17.99,USD,sweaters,WOMAN,Winter,Wool Blend,India,30277.17,2023-12-19,2023-12
205940.0,Front of Store,No,clothing,No,870.0,Zara,87.95,USD,t-shirts,MAN,Winter,Wool Blend,Brazil,76516.5,2023-12-20,2023-12
205941.0,End-cap,No,clothing,Yes,767.0,Zara,45.99,USD,jackets,MAN,Spring,Cotton,Bangladesh,35274.33,2023-12-21,2023-12
205942.0,Aisle,Yes,clothing,Yes,1380.0,Zara,23.95,USD,jackets,MAN,Winter,Polyester,Spain,33051.0,2023-12-22,2023-12
205943.0,Aisle,Yes,clothing,No,1128.0,Zara,79.99,USD,shoes,MAN,Autumn,Polyester,China,90228.72,2023-12-23,2023-12
205944.0,Aisle,No,clothing,Yes,1052.0,Zara,25.99,USD,sweaters,WOMAN,Spring,Linen,Bangladesh,27341.48,2023-12-24,2023-12
205945.0,Aisle,Yes,clothing,No,1591.0,Zara,30.99,USD,jackets,WOMAN,Summer,Cotton,China,49305.09,2023-12-25,2023-12
205946.0,End-cap,Yes,clothing,Yes,1550.0,Zara,29.95,USD,jackets,MAN,Winter,Wool,Bangladesh,46422.5,2023-12-26,2023-12
205947.0,Aisle,No,clothing,Yes,867.0,Zara,15.95,USD,t-shirts,WOMAN,Autumn,Cotton,Bangladesh,13828.65,2023-12-27,2023-12
205948.0,Front of Store,No,clothing,Yes,1053.0,Zara,24.0,USD,jackets,WOMAN,Summer,Linen Blend,China,25272.0,2023-12-28,2023-12
205949.0,Aisle,No,clothing,No,824.0,Zara,19.99,USD,jackets,MAN,Spring,Linen,Bangladesh,16471.76,2023-12-29,2023-12
205950.0,Aisle,No,clothing,Yes,846.0,Zara,15.99,USD,jackets,WOMAN,Autumn,Polyester,China,13527.54,2023-12-30,2023-12
205951.0,End-cap,No,clothing,No,900.0,Zara,31.99,USD,jackets,MAN,Winter,Cotton,Vietnam,28791.0,2023-12-31,2023-12
205952.0,Aisle,No,clothing,Yes,776.0,Zara,69.99,USD,sweaters,MAN,Autumn,Cotton,Morocco,54312.24,2023-01-01,2023-01
205953.0,Front of Store,No,clothing,Yes,934.0,Zara,22.95,USD,jackets,WOMAN,Autumn,Polyester,Cambodia,21435.3,2023-01-02,2023-01
205954.0,Aisle,No,clothing,No,852.0,Zara,69.99,USD,jackets,WOMAN,Autumn,Polyester,Bangladesh,59631.479999999996,2023-01-03,2023-01
205955.0,Front of Store,Yes,clothing,No,1489.0,Zara,26.95,USD,jackets,WOMAN,Autumn,Wool Blend,Spain,40128.549999999996,2023-01-04,2023-01
205956.0,End-cap,Yes,clothing,Yes,1751.0,Zara,21.99,USD,jackets,WOMAN,Winter,Wool Blend,India,38504.49,2023-01-05,2023-01
205957.0,Aisle,No,clothing,Yes,685.0,Zara,59.99,USD,jackets,MAN,Autumn,Wool,China,41093.15,2023-01-06,2023-01
205958.0,Aisle,No,clothing,No,915.0,Zara,39.95,USD,shoes,WOMAN,Autumn,Denim,India,36554.25,2023-01-07,2023-01
205959.0,Aisle,No,clothing,No,932.0,Zara,15.0,USD,t-shirts,MAN,Spring,Linen,Morocco,13980.0,2023-01-08,2023-01
205960.0,End-cap,Yes,clothing,No,1527.0,Zara,21.99,USD,shoes,MAN,Summer,Linen,Brazil,33578.729999999996,2023-01-09,2023-01
205961.0,Front of Store,No,clothing,Yes,1086.0,Zara,21.99,USD,jackets,WOMAN,Winter,Wool Blend,Spain,23881.14,2023-01-10,2023-01
205962.0,Front of Store,No,clothing,No,920.0,Zara,33.99,USD,jackets,MAN,Winter,Cotton,China,31270.800000000003,2023-01-11,2023-01
205963.0,Front of Store,No,clothing,No,837.0,Zara,89.99,USD,sweaters,WOMAN,Autumn,Wool Blend,Spain,75321.62999999999,2023-01-12,2023-01
205964.0,Front of Store,No,clothing,No,1158.0,Zara,25.99,USD,jackets,WOMAN,Summer,Cotton,Bangladesh,30096.42,2023-01-13,2023-01
205965.0,Aisle,No,clothing,No,992.0,Zara,38.95,USD,jackets,WOMAN,Summer,Viscose,Vietnam,38638.4,2023-01-14,2023-01
205966.0,Aisle,Yes,clothing,Yes,1618.0,Zara,26.95,USD,jackets,WOMAN,Summer,Acrylic,Turkey,43605.1,2023-01-15,2023-01
205967.0,End-cap,Yes,clothing,Yes,1702.0,Zara,13.95,USD,jackets,WOMAN,Winter,Wool,Spain,23742.899999999998,2023-01-16,2023-01
205968.0,End-cap,No,clothing,No,861.0,Zara,50.95,USD,t-shirts,WOMAN,Winter,Wool,Vietnam,43867.950000000004,2023-01-17,2023-01
205969.0,End-cap,Yes,clothing,No,1243.0,Zara,38.95,USD,jackets,MAN,Autumn,Wool Blend,Portugal,48414.850000000006,2023-01-18,2023-01
205970.0,End-cap,No,clothing,Yes,879.0,Zara,33.99,USD,t-shirts,WOMAN,Winter,Polyester,Turkey,29877.210000000003,2023-01-19,2023-01
205971.0,Front of Store,Yes,clothing,Yes,1442.0,Zara,23.0,USD,sweaters,WOMAN,Autumn,Wool,Bangladesh,33166.0,2023-01-20,2023-01
205972.0,Aisle,No,clothing,Yes,924.0,Zara,19.99,USD,t-shirts,WOMAN,Autumn,Denim,China,18470.76,2023-01-21,2023-01
205973.0,Aisle,Yes,clothing,No,1246.0,Zara,62.95,USD,jackets,WOMAN,Spring,Linen,Spain,78435.7,2023-01-22,2023-01
205974.0,Aisle,No,clothing,No,869.0,Zara,49.95,USD,jackets,WOMAN,Spring,Linen Blend,India,43406.55,2023-01-23,2023-01
205975.0,Front of Store,No,clothing,Yes,703.0,Zara,87.0,USD,jackets,MAN,Winter,Wool,China,61161.0,2023-01-24,2023-01
205976.0,Aisle,No,clothing,No,1015.0,Zara,25.99,USD,jackets,WOMAN,Autumn,Wool Blend,Cambodia,26379.85,2023-01-25,2023-01
205977.0,Aisle,No,clothing,No,907.0,Zara,27.95,USD,sweaters,MAN,Summer,Linen Blend,Bangladesh,25350.649999999998,2023-01-26,2023-01
205978.0,Front of Store,No,clothing,Yes,818.0,Zara,25.99,USD,jackets,MAN,Autumn,Cotton,Cambodia,21259.82,2023-01-27,2023-01
205979.0,Aisle,No,clothing,No,955.0,Zara,96.99,USD,jackets,WOMAN,Summer,Linen Blend,Turkey,92625.45,2023-01-28,2023-01
205980.0,End-cap,Yes,clothing,Yes,1314.0,Zara,26.99,USD,jackets,MAN,Autumn,Viscose,Bangladesh,35464.86,2023-01-29,2023-01
205981.0,End-cap,No,clothing,No,1040.0,Zara,28.0,USD,jackets,WOMAN,Summer,Wool,China,29120.0,2023-01-30,2023-01
205982.0,Aisle,Yes,clothing,No,1378.0,Zara,88.99,USD,t-shirts,WOMAN,Winter,Wool Blend,Vietnam,122628.21999999999,2023-01-31,2023-01
205983.0,Aisle,Yes,clothing,Yes,1340.0,Zara,42.95,USD,jackets,WOMAN,Autumn,Viscose,Bangladesh,57553.00000000001,2023-02-01,2023-02
205984.0,End-cap,No,clothing,No,1016.0,Zara,39.99,USD,t-shirts,WOMAN,Winter,Polyester,Pakistan,40629.840000000004,2023-02-02,2023-02
205985.0,Aisle,No,clothing,Yes,822.0,Zara,79.99,USD,jackets,WOMAN,Autumn,Polyester,Portugal,65751.78,2023-02-03,2023-02
205986.0,Aisle,No,clothing,Yes,816.0,Zara,25.99,USD,jackets,MAN,Autumn,Polyester,Morocco,21207.84,2023-02-04,2023-02
205987.0,Aisle,No,clothing,No,803.0,Zara,29.99,USD,jackets,MAN,Spring,Polyester,China,24081.969999999998,2023-02-05,2023-02
205988.0,End-cap,Yes,clothing,Yes,1502.0,Zara,36.95,USD,jackets,MAN,Winter,Wool Blend,India,55498.9,2023-02-06,2023-02
205989.0,End-cap,No,clothing,Yes,940.0,Zara,55.95,USD,jackets,WOMAN,Winter,Wool,Morocco,52593.0,2023-02-07,2023-02
205990.0,Aisle,Yes,clothing,Yes,1248.0,Zara,71.99,USD,t-shirts,MAN,Winter,Wool,China,89843.51999999999,2023-02-08,2023-02
205991.0,Front of Store,No,clothing,Yes,977.0,Zara,43.99,USD,jeans,WOMAN,Winter,Wool,Morocco,42978.23,2023-02-09,2023-02
205992.0,Front of Store,Yes,clothing,Yes,1398.0,Zara,17.99,USD,jackets,WOMAN,Spring,Cotton,Bangladesh,25150.019999999997,2023-02-10,2023-02
205993.0,End-cap,Yes,clothing,No,1391.0,Zara,18.95,USD,sweaters,MAN,Autumn,Wool Blend,China,26359.45,2023-02-11,2023-02
205994.0,Aisle,No,clothing,Yes,861.0,Zara,19.99,USD,t-shirts,WOMAN,Autumn,Polyester,China,17211.39,2023-02-12,2023-02
205995.0,Front of Store,No,clothing,No,904.0,Zara,54.99,USD,jackets,MAN,Summer,Polyester,Morocco,49710.96,2023-02-13,2023-02
205996.0,End-cap,No,clothing,No,1038.0,Zara,21.99,USD,sweaters,WOMAN,Winter,Polyester,India,22825.62,2023-02-14,2023-02
205997.0,Front of Store,Yes,clothing,No,1566.0,Zara,40.99,USD,shoes,WOMAN,Spring,Cotton,China,64190.340000000004,2023-02-15,2023-02
205998.0,Front of Store,No,clothing,No,805.0,Zara,39.99,USD,jackets,MAN,Autumn,Wool Blend,Spain,32191.95,2023-02-16,2023-02
205999.0,Aisle,No,clothing,No,999.0,Zara,33.99,USD,jackets,WOMAN,Winter,Wool Blend,Bangladesh,33956.01,2023-02-17,2023-02
206000.0,Front of Store,Yes,clothing,Yes,1380.0,Zara,71.0,USD,sweaters,WOMAN,Autumn,Viscose,Spain,97980.0,2023-02-18,2023-02
206001.0,Aisle,Yes,clothing,No,1324.0,Zara,41.99,USD,jackets,WOMAN,Autumn,Wool,Portugal,55594.76,2023-02-19,2023-02
206002.0,End-cap,No,clothing,No,929.0,Zara,22.99,USD,jackets,WOMAN,Summer,Cotton,Bangladesh,21357.71,2023-02-20,2023-02
206003.0,Aisle,No,clothing,No,796.0,Zara,22.95,USD,jackets,WOMAN,Autumn,Cotton,China,18268.2,2023-02-21,2023-02
206004.0,End-cap,No,clothing,Yes,782.0,Zara,63.99,USD,sweaters,MAN,Winter,Cotton,Morocco,50040.18,2023-02-22,2023-02
206005.0,Aisle,No,clothing,No,847.0,Zara,29.95,USD,jackets,WOMAN,Autumn,Wool,Pakistan,25367.649999999998,2023-02-23,2023-02
206006.0,Aisle,No,clothing,Yes,757.0,Zara,39.95,USD,jackets,MAN,Autumn,Cotton,China,30242.15,2023-02-24,2023-02
206007.0,Aisle,No,clothing,Yes,704.0,Zara,119.95,USD,sweaters,WOMAN,Spring,Wool Blend,Turkey,84444.8,2023-02-25,2023-02
206008.0,Aisle,No,clothing,No,917.0,Zara,43.95,USD,jackets,WOMAN,Winter,Acrylic,China,40302.15,2023-02-26,2023-02
206009.0,End-cap,No,clothing,No,901.0,Zara,32.95,USD,jackets,WOMAN,Summer,Cotton,Bangladesh,29687.950000000004,2023-02-27,2023-02
206010.0,Aisle,Yes,clothing,Yes,1337.0,Zara,29.99,USD,shoes,WOMAN,Autumn,Cotton,Spain,40096.63,2023-02-28,2023-02
206011.0,Front of Store,No,clothing,Yes,762.0,Zara,59.0,USD,sweaters,MAN,Autumn,Wool Blend,China,44958.0,2023-03-01,2023-03
206012.0,End-cap,No,clothing,No,1035.0,Zara,21.99,USD,shoes,WOMAN,Summer,Cotton,Vietnam,22759.649999999998,2023-03-02,2023-03
206013.0,Aisle,Yes,clothing,Yes,1287.0,Zara,39.99,USD,sweaters,WOMAN,Spring,Cotton,China,51467.130000000005,2023-03-03,2023-03
206014.0,Aisle,No,clothing,No,745.0,Zara,69.95,USD,jackets,MAN,Autumn,Cotton,Bangladesh,52112.75,2023-03-04,2023-03
206015.0,Aisle,Yes,clothing,Yes,1640.0,Zara,23.99,USD,jackets,WOMAN,Summer,Cotton,Morocco,39343.6,2023-03-05,2023-03
206016.0,Front of Store,No,clothing,No,971.0,Zara,17.95,USD,jackets,WOMAN,Winter,Wool,Turkey,17429.45,2023-03-06,2023-03
206017.0,Aisle,Yes,clothing,Yes,1395.0,Zara,16.95,USD,jackets,MAN,Winter,Wool Blend,Brazil,23645.25,2023-03-07,2023-03
206018.0,End-cap,Yes,clothing,Yes,1303.0,Zara,47.99,USD,shoes,MAN,Autumn,Polyester,Bangladesh,62530.97,2023-03-08,2023-03
206019.0,Aisle,No,clothing,No,1098.0,Zara,17.99,USD,shoes,WOMAN,Winter,Wool,Bangladesh,19753.019999999997,2023-03-09,2023-03
206020.0,Front of Store,No,clothing,No,961.0,Zara,49.99,USD,t-shirts,WOMAN,Winter,Wool Blend,Brazil,48040.39,2023-03-10,2023-03
206021.0,End-cap,No,clothing,No,801.0,Zara,19.95,USD,t-shirts,MAN,Spring,Cotton,Bangladesh,15979.949999999999,2023-03-11,2023-03
206022.0,Aisle,Yes,clothing,Yes,1444.0,Zara,17.99,USD,t-shirts,WOMAN,Autumn,Wool Blend,Bangladesh,25977.559999999998,2023-03-12,2023-03
206023.0,Front of Store,Yes,clothing,Yes,1463.0,Zara,13.95,USD,jeans,WOMAN,Spring,Linen,Morocco,20408.85,2023-03-13,2023-03
206024.0,End-cap,No,clothing,No,750.0,Zara,89.99,USD,jackets,WOMAN,Autumn,Polyester,Brazil,67492.5,2023-03-14,2023-03
206025.0,Aisle,No,clothing,No,871.0,Zara,65.99,USD,jackets,MAN,Winter,Cotton,Bangladesh,57477.28999999999,2023-03-15,2023-03
206026.0,End-cap,Yes,clothing,Yes,1539.0,Zara,14.95,USD,jackets,MAN,Winter,Wool Blend,Vietnam,23008.05,2023-03-16,2023-03
206027.0,Front of Store,No,clothing,No,727.0,Zara,89.99,USD,jackets,WOMAN,Spring,Cotton,India,65422.729999999996,2023-03-17,2023-03
206028.0,Front of Store,No,clothing,No,765.0,Zara,45.99,USD,jeans,MAN,Autumn,Wool,Turkey,35182.35,2023-03-18,2023-03
206029.0,End-cap,No,clothing,No,732.0,Zara,69.99,USD,sweaters,WOMAN,Autumn,Denim,China,51232.67999999999,2023-03-19,2023-03
206030.0,Front of Store,No,clothing,Yes,841.0,Zara,86.99,USD,jackets,WOMAN,Winter,Wool,China,73158.59,2023-03-20,2023-03
206031.0,End-cap,No,clothing,No,901.0,Zara,22.99,USD,shoes,WOMAN,Autumn,Wool Blend,Brazil,20713.989999999998,2023-03-21,2023-03
206032.0,Aisle,Yes,clothing,Yes,1277.0,Zara,40.99,USD,jackets,MAN,Spring,Cotton,India,52344.23,2023-03-22,2023-03
206033.0,Aisle,Yes,clothing,No,1365.0,Zara,16.99,USD,shoes,MAN,Autumn,Wool Blend,Bangladesh,23191.35,2023-03-23,2023-03
206034.0,End-cap,No,clothing,Yes,982.0,Zara,49.99,USD,t-shirts,WOMAN,Winter,Polyester,Bangladesh,49090.18,2023-03-24,2023-03
206035.0,End-cap,No,clothing,No,1078.0,Zara,28.99,USD,jackets,WOMAN,Winter,Polyester,Morocco,31251.219999999998,2023-03-25,2023-03
206036.0,Aisle,No,clothing,Yes,896.0,Zara,19.95,USD,sweaters,WOMAN,Spring,Polyester,China,17875.2,2023-03-26,2023-03
206037.0,Aisle,Yes,clothing,Yes,1389.0,Zara,60.99,USD,jackets,WOMAN,Autumn,Cotton,Cambodia,84715.11,2023-03-27,2023-03
206038.0,Aisle,No,clothing,No,890.0,Zara,86.99,USD,t-shirts,WOMAN,Winter,Cotton,Morocco,77421.09999999999,2023-03-28,2023-03
206039.0,End-cap,No,clothing,No,804.0,Zara,45.99,USD,jackets,WOMAN,Autumn,Wool Blend,China,36975.96,2023-03-29,2023-03
206040.0,Aisle,Yes,clothing,Yes,1414.0,Zara,38.99,USD,jackets,WOMAN,Autumn,Wool,China,55131.86,2023-03-30,2023-03
206041.0,Front of Store,No,clothing,Yes,862.0,Zara,38.95,USD,jackets,MAN,Summer,Cotton,China,33574.9,2023-03-31,2023-03
206042.0,Front of Store,No,clothing,No,822.0,Zara,69.95,USD,shoes,WOMAN,Autumn,Wool Blend,Brazil,57498.9,2023-04-01,2023-04
206043.0,End-cap,Yes,clothing,No,1236.0,Zara,18.99,USD,jackets,MAN,Autumn,Wool,Pakistan,23471.64,2023-04-02,2023-04
206044.0,Aisle,Yes,clothing,Yes,1554.0,Zara,68.99,USD,jackets,WOMAN,Winter,Wool Blend,China,107210.45999999999,2023-04-03,2023-04
206045.0,Front of Store,Yes,clothing,Yes,1399.0,Zara,31.99,USD,sweaters,MAN,Summer,Linen,Turkey,44754.009999999995,2023-04-04,2023-04
206046.0,Aisle,No,clothing,No,898.0,Zara,95.95,USD,jackets,WOMAN,Winter,Wool,Bangladesh,86163.1,2023-04-05,2023-04
206047.0,Front of Store,No,clothing,No,896.0,Zara,21.99,USD,t-shirts,WOMAN,Winter,Wool,Vietnam,19703.039999999997,2023-04-06,2023-04
206048.0,End-cap,No,clothing,Yes,828.0,Zara,65.0,USD,shoes,MAN,Summer,Linen,India,53820.0,2023-04-07,2023-04
206049.0,End-cap,No,clothing,Yes,768.0,Zara,59.99,USD,jackets,WOMAN,Autumn,Wool,China,46072.32,2023-04-08,2023-04
206050.0,Front of Store,Yes,clothing,No,1388.0,Zara,14.99,USD,jeans,WOMAN,Spring,Cotton,Bangladesh,20806.12,2023-04-09,2023-04
206051.0,End-cap,No,clothing,Yes,870.0,Zara,25.99,USD,jackets,MAN,Spring,Cotton,Argentina,22611.3,2023-04-10,2023-04
206052.0,Aisle,Yes,clothing,No,1420.0,Zara,24.99,USD,jeans,WOMAN,Spring,Linen,China,35485.799999999996,2023-04-11,2023-04
206053.0,End-cap,Yes,clothing,Yes,1335.0,Zara,17.99,USD,jackets,WOMAN,Spring,Cotton,Turkey,24016.649999999998,2023-04-12,2023-04
206054.0,End-cap,Yes,clothing,Yes,1376.0,Zara,27.0,USD,jackets,MAN,Summer,Wool Blend,China,37152.0,2023-04-13,2023-04
206055.0,Front of Store,No,clothing,No,968.0,Zara,24.99,USD,jackets,WOMAN,Winter,Wool Blend,Cambodia,24190.32,2023-04-14,2023-04
206056.0,End-cap,No,clothing,Yes,915.0,Zara,22.99,USD,jackets,WOMAN,Spring,Linen,Spain,21035.85,2023-04-15,2023-04
206057.0,Front of Store,No,clothing,Yes,992.0,Zara,54.99,USD,t-shirts,MAN,Summer,Linen,Turkey,54550.08,2023-04-16,2023-04
206058.0,Front of Store,Yes,clothing,Yes,1394.0,Zara,16.99,USD,jackets,WOMAN,Autumn,Wool,Morocco,23684.059999999998,2023-04-17,2023-04
206059.0,Front of Store,No,clothing,No,925.0,Zara,21.99,USD,jackets,MAN,Summer,Linen Blend,Turkey,20340.75,2023-04-18,2023-04
206060.0,Front of Store,No,clothing,No,870.0,Zara,19.99,USD,jackets,WOMAN,Spring,Cotton,China,17391.3,2023-04-19,2023-04
206061.0,End-cap,Yes,clothing,Yes,1716.0,Zara,23.99,USD,jackets,MAN,Summer,Cotton,China,41166.84,2023-04-20,2023-04
206062.0,End-cap,No,clothing,No,740.0,Zara,79.99,USD,sweaters,MAN,Spring,Denim,India,59192.6,2023-04-21,2023-04
206063.0,Front of Store,No,clothing,No,752.0,Zara,59.95,USD,sweaters,MAN,Spring,Cotton,Bangladesh,45082.4,2023-04-22,2023-04
206064.0,Aisle,Yes,clothing,Yes,1267.0,Zara,73.99,USD,shoes,WOMAN,Winter,Polyester,Bangladesh,93745.32999999999,2023-04-23,2023-04
206065.0,Aisle,Yes,clothing,No,1547.0,Zara,13.95,USD,sweaters,WOMAN,Autumn,Satin,Vietnam,21580.649999999998,2023-04-24,2023-04
206066.0,Aisle,No,clothing,No,780.0,Zara,79.99,USD,jackets,WOMAN,Autumn,Wool,Vietnam,62392.2,2023-04-25,2023-04
206067.0,Aisle,No,clothing,Yes,825.0,Zara,79.95,USD,jeans,WOMAN,Spring,Denim,China,65958.75,2023-04-26,2023-04
206068.0,Aisle,No,clothing,No,886.0,Zara,28.95,USD,sweaters,MAN,Winter,Wool,India,25649.7,2023-04-27,2023-04
206069.0,End-cap,Yes,clothing,No,1435.0,Zara,25.95,USD,jackets,WOMAN,Autumn,Wool Blend,Morocco,37238.25,2023-04-28,2023-04
206070.0,Aisle,Yes,clothing,Yes,1281.0,Zara,53.99,USD,t-shirts,WOMAN,Summer,Linen,China,69161.19,2023-04-29,2023-04
206071.0,Front of Store,No,clothing,No,984.0,Zara,21.99,USD,jackets,MAN,Summer,Linen,Bangladesh,21638.16,2023-04-30,2023-04
206072.0,Front of Store,Yes,clothing,No,1396.0,Zara,13.95,USD,t-shirts,MAN,Autumn,Wool Blend,China,19474.2,2023-05-01,2023-05
